system,sample_id,group_id,dynamic_bin,event,evaluation_stratum,dataset,run,epoch,window,total_mse,common_mse,spatial_mse,decomposition_residual
IEEE39,29000064,test1500:ieee39:0064,D1_resolved_response,generator,,test,G0_BALANCED,53,2_10,0.00011874392188431076,4.379807618346498e-05,7.494584570084576e-05,2.0328790734103208e-20
IEEE39,29000064,test1500:ieee39:0064,D1_resolved_response,generator,,test,G0_BALANCED,53,10_30,3.192592057145727e-05,6.695663372740667e-06,2.5230257198716603e-05,0.0
IEEE39,29000065,test1500:ieee39:0065,D3_large_excursion,generator,,test,G0_BALANCED,53,full,0.007047674971008813,0.0012921936982254524,0.00575548127278336,4.336808689942018e-19
IEEE39,29000065,test1500:ieee39:0065,D3_large_excursion,generator,,test,G0_BALANCED,53,0_2,0.01149297500033259,0.002746279842242586,0.008746695158090005,4.336808689942018e-19
IEEE39,29000065,test1500:ieee39:0065,D3_large_excursion,generator,,test,G0_BALANCED,53,2_10,0.006039017501114515,0.001879877688309058,0.0041591398128054576,4.336808689942018e-19
IEEE39,29000065,test1500:ieee39:0065,D3_large_excursion,generator,,test,G0_BALANCED,53,10_30,0.007006360994926932,0.0009116307052285457,0.006094730289698387,7.589415207398531e-19
IEEE39,29000066,test1500:ieee39:0066,D3_large_excursion,generator,,test,G0_BALANCED,53,full,0.0010928563846871629,0.00053994809305379,0.0005529082916333728,1.0842021724855044e-19
IEEE39,29000066,test1500:ieee39:0066,D3_large_excursion,generator,,test,G0_BALANCED,53,0_2,0.0056006485424856525,0.003339678619757171,0.002260969922728481,4.336808689942018e-19
IEEE39,29000066,test1500:ieee39:0066,D3_large_excursion,generator,,test,G0_BALANCED,53,2_10,0.0008207702732972766,0.0002555055848063222,0.0005652646884909544,5.421010862427522e-20
IEEE39,29000066,test1500:ieee39:0066,D3_large_excursion,generator,,test,G0_BALANCED,53,10_30,0.0007506611805712105,0.0003735965031010987,0.00037706467747011173,0.0
IEEE39,29000067,test1500:ieee39:0067,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.03185804217939432,0.01024961772149272,0.0216084244579016,1.734723475976807e-18
IEEE39,29000067,test1500:ieee39:0067,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.012254655779612501,0.0019167875956703179,0.010337868183942183,4.336808689942018e-19
IEEE39,29000067,test1500:ieee39:0067,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.023985814070876008,0.003747858509610342,0.020237955561265668,2.168404344971009e-18
IEEE39,29000067,test1500:ieee39:0067,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.03696836113977769,0.013684067353824552,0.023284293785953133,1.734723475976807e-18
IEEE39,29000068,test1500:ieee39:0068,D1_resolved_response,generator,,test,G0_BALANCED,53,full,0.001054036147761903,0.000793467987800483,0.00026056815996142006,1.0842021724855044e-19
IEEE39,29000068,test1500:ieee39:0068,D1_resolved_response,generator,,test,G0_BALANCED,53,0_2,0.0004981515037804099,0.00022438077439850023,0.00027377072938190974,5.421010862427522e-20
IEEE39,29000068,test1500:ieee39:0068,D1_resolved_response,generator,,test,G0_BALANCED,53,2_10,0.0012805183963096362,0.001082972241784928,0.0001975461545247083,2.168404344971009e-19
IEEE39,29000068,test1500:ieee39:0068,D1_resolved_response,generator,,test,G0_BALANCED,53,10_30,0.0010190625952204897,0.0007346066235024965,0.0002844559717179933,1.0842021724855044e-19
IEEE39,29000069,test1500:ieee39:0069,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.0023384565371553194,0.001130018677729183,0.0012084378594261363,0.0
IEEE39,29000069,test1500:ieee39:0069,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.002159527610635369,0.0010707359428334372,0.0010887916678019327,6.505213034913027e-19
IEEE39,29000069,test1500:ieee39:0069,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.002523992372279744,0.00147740620382638,0.0010465861684533645,4.336808689942018e-19
IEEE39,29000069,test1500:ieee39:0069,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.0022821450362532397,0.000996995234265077,0.0012851498019881627,0.0
IEEE39,29000070,test1500:ieee39:0070,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.0003712976293185563,0.00031659540105200234,5.4702228266553946e-05,0.0
IEEE39,29000070,test1500:ieee39:0070,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.00038492668853898733,0.00019254855943914433,0.00019237812909984303,2.710505431213761e-20
IEEE39,29000070,test1500:ieee39:0070,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.0006658900641942303,0.0005871450105046297,7.874505368960056e-05,0.0
IEEE39,29000070,test1500:ieee39:0070,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.0002520969922763038,0.0002207871329232839,3.130985935301994e-05,2.710505431213761e-20
IEEE39,29000071,test1500:ieee39:0071,D3_large_excursion,generator,,test,G0_BALANCED,53,full,0.043613830528283395,0.0023755077447660537,0.04123832278351734,4.336808689942018e-19
IEEE39,29000071,test1500:ieee39:0071,D3_large_excursion,generator,,test,G0_BALANCED,53,0_2,0.10414648434835863,0.005503219602111885,0.09864326474624674,6.938893903907228e-18
IEEE39,29000071,test1500:ieee39:0071,D3_large_excursion,generator,,test,G0_BALANCED,53,2_10,0.054801611276261486,0.002111241253014395,0.052690370023247085,6.071532165918825e-18
IEEE39,29000071,test1500:ieee39:0071,D3_large_excursion,generator,,test,G0_BALANCED,53,10_30,0.03308208992194757,0.0021682693939661657,0.03091382052798141,6.938893903907228e-18
IEEE39,29000072,test1500:ieee39:0072,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.008065432806471538,0.002178917912375465,0.005886514894096073,0.0
IEEE39,29000072,test1500:ieee39:0072,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.005628373956320012,0.0018000137520897918,0.00382836020423022,2.168404344971009e-19
IEEE39,29000072,test1500:ieee39:0072,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.026171767480242074,0.005326683365888347,0.02084508411435373,4.336808689942018e-18
IEEE39,29000072,test1500:ieee39:0072,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.0010667402141337897,0.0009577231972295353,0.00010901701690425441,1.0842021724855044e-19
IEEE39,29000073,test1500:ieee39:0073,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.007537212077262549,0.001479997410227264,0.006057214667035285,6.505213034913027e-19
IEEE39,29000073,test1500:ieee39:0073,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.0034272196763906683,0.0008646172939644833,0.002562602382426185,1.0842021724855044e-19
IEEE39,29000073,test1500:ieee39:0073,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.02634190129919581,0.00458371055822833,0.02175819074096748,2.6020852139652106e-18
IEEE39,29000073,test1500:ieee39:0073,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.00042656396148248795,0.0003000843504365886,0.00012647961104589932,5.421010862427522e-20
IEEE39,29000074,test1500:ieee39:0074,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.0002993924519952153,0.000223113380889682,7.627907110553328e-05,0.0
IEEE39,29000074,test1500:ieee39:0074,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.0006696160692096624,0.0002494809633507723,0.00042013510585889015,1.0842021724855044e-19
IEEE39,29000074,test1500:ieee39:0074,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.00036494428859489453,0.0002434981840548758,0.00012144610454001873,0.0
IEEE39,29000074,test1500:ieee39:0074,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.00023612878765562448,0.00021232123651183588,2.380755114378855e-05,5.421010862427522e-20
IEEE39,29000075,test1500:ieee39:0075,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.029635879748617734,0.0015567946451083945,0.02807908510350933,9.974659986866641e-18
IEEE39,29000075,test1500:ieee39:0075,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.006419657643140469,0.001073179974558162,0.005346477668582307,0.0
IEEE39,29000075,test1500:ieee39:0075,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.034553201774126546,0.0009205702640812789,0.03363263151004527,5.637851296924623e-18
IEEE39,29000075,test1500:ieee39:0075,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.02999186293905006,0.0018596727320553607,0.028132190206994704,3.686287386450715e-18
IEEE39,29000076,test1500:ieee39:0076,D3_large_excursion,generator,,test,G0_BALANCED,53,full,0.008550559647148612,0.0024415484024000577,0.006109011244748552,1.734723475976807e-18
IEEE39,29000076,test1500:ieee39:0076,D3_large_excursion,generator,,test,G0_BALANCED,53,0_2,0.029043620181637718,0.009852984693441745,0.019190635488195974,1.734723475976807e-18
IEEE39,29000076,test1500:ieee39:0076,D3_large_excursion,generator,,test,G0_BALANCED,53,2_10,0.005841594565551596,0.0020225566931909664,0.0038190378723606294,4.336808689942018e-19
IEEE39,29000076,test1500:ieee39:0076,D3_large_excursion,generator,,test,G0_BALANCED,53,10_30,0.007583701123000927,0.001867589710528116,0.005716111412472811,2.168404344971009e-19
IEEE39,29000077,test1500:ieee39:0077,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.0062916091036292554,0.0062019602676743266,8.964883595492897e-05,0.0
IEEE39,29000077,test1500:ieee39:0077,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.01686012399010067,0.015803315958207956,0.001056808031892717,3.469446951953614e-18
IEEE39,29000077,test1500:ieee39:0077,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.0027711639214893008,0.0027376740878848702,3.348983360443097e-05,4.336808689942018e-19
IEEE39,29000077,test1500:ieee39:0077,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.0066423485481353055,0.0066270057618991966,1.534278623610936e-05,0.0
IEEE39,29000078,test1500:ieee39:0078,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.011556111485308775,0.002540259061007509,0.009015852424301264,2.168404344971009e-18
IEEE39,29000078,test1500:ieee39:0078,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.004429113324535206,0.0017394925639250935,0.0026896207606101124,2.168404344971009e-19
IEEE39,29000078,test1500:ieee39:0078,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.040048255314938004,0.0071874550569067,0.03286080025803129,1.0408340855860843e-17
IEEE39,29000078,test1500:ieee39:0078,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.000872349713867855,0.0007615017993826948,0.00011084791448516034,1.0842021724855044e-19
IEEE39,29000079,test1500:ieee39:0079,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.0011520662238139066,0.001072632667991037,7.94335558228695e-05,0.0
IEEE39,29000079,test1500:ieee39:0079,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.007531779382443031,0.007033671356404372,0.0004981080260386607,1.734723475976807e-18
IEEE39,29000079,test1500:ieee39:0079,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.000394389032366138,0.00033717680289464846,5.721222947148957e-05,0.0
IEEE39,29000079,test1500:ieee39:0079,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.0008168113560292111,0.0007703799763796386,4.6431379649572484e-05,0.0
IEEE39,29000080,test1500:ieee39:0080,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.0005314732387572167,0.0004695504675747833,6.192277118243343e-05,5.421010862427522e-20
IEEE39,29000080,test1500:ieee39:0080,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.0011394639406121685,0.0006878907297722357,0.00045157321083993257,2.168404344971009e-19
IEEE39,29000080,test1500:ieee39:0080,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.00022004063867051842,0.00015541907250080864,6.462156616970976e-05,0.0
IEEE39,29000080,test1500:ieee39:0080,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.0005952134313459416,0.0005733568693703325,2.1856561975609188e-05,0.0
IEEE39,29000081,test1500:ieee39:0081,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.0005937741468008824,0.00040615901990922863,0.00018761512689165373,0.0
IEEE39,29000081,test1500:ieee39:0081,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.000944985078327465,0.000484472449505673,0.0004605126288217922,1.6263032587282567e-19
IEEE39,29000081,test1500:ieee39:0081,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.00114663473155371,0.0008700184681337202,0.00027661626341998985,0.0
IEEE39,29000081,test1500:ieee39:0081,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.00033748930802911096,0.0002127795469137961,0.00012470976111531487,0.0
IEEE39,29000082,test1500:ieee39:0082,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.00011444649780581994,5.639024357509234e-05,5.805625423072762e-05,1.3552527156068805e-20
IEEE39,29000082,test1500:ieee39:0082,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.0005680191088190015,0.00014486972445825115,0.0004231493843607503,0.0
IEEE39,29000082,test1500:ieee39:0082,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.0002041305197625822,0.00016146734108246408,4.266317868011811e-05,0.0
IEEE39,29000082,test1500:ieee39:0082,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,3.31904294439705e-05,5.506540957221888e-06,2.7683888486748613e-05,1.6940658945086007e-21
IEEE39,29000083,test1500:ieee39:0083,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.0007208239976342507,0.0006483303123531875,7.249368528106327e-05,1.0842021724855044e-19
IEEE39,29000083,test1500:ieee39:0083,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.0005622246499260445,0.0003711784912760782,0.00019104615864996627,0.0
IEEE39,29000083,test1500:ieee39:0083,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.0010817882113738919,0.0009744645146357653,0.00010732369673812695,3.2526065174565133e-19
IEEE39,29000083,test1500:ieee39:0083,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.0005923070579838906,0.0005456072108709164,4.669984711297425e-05,0.0
NPCC140,29000088,test1500:npcc140:0088,D3_large_excursion,generator,,test,G0_BALANCED,53,full,0.006833229059991959,0.00030719770501805077,0.006526031354973908,4.87890977618477e-19
NPCC140,29000088,test1500:npcc140:0088,D3_large_excursion,generator,,test,G0_BALANCED,53,0_2,0.004198228612769807,0.00038531188383523026,0.003812916728934576,1.0299920638612292e-18
NPCC140,29000088,test1500:npcc140:0088,D3_large_excursion,generator,,test,G0_BALANCED,53,2_10,0.013492127375722363,0.000515542577198987,0.012976584798523374,2.0599841277224584e-18
NPCC140,29000088,test1500:npcc140:0088,D3_large_excursion,generator,,test,G0_BALANCED,53,10_30,0.004433197810341038,0.0002160475072620746,0.004217150303078962,1.0842021724855044e-18
NPCC140,29000089,test1500:npcc140:0089,D3_large_excursion,generator,,test,G0_BALANCED,53,full,0.010188132201559877,0.00031093593728230356,0.009877196264277575,1.4094628242311558e-18
NPCC140,29000089,test1500:npcc140:0089,D3_large_excursion,generator,,test,G0_BALANCED,53,0_2,0.007294943549038043,0.00011226136395951938,0.007182682185078525,8.267041565201971e-19
NPCC140,29000089,test1500:npcc140:0089,D3_large_excursion,generator,,test,G0_BALANCED,53,2_10,0.01907999656537639,0.0004909561080289086,0.018589040457347487,6.071532165918825e-18
NPCC140,29000089,test1500:npcc140:0089,D3_large_excursion,generator,,test,G0_BALANCED,53,10_30,0.006920736099887451,0.00025879743987518343,0.0066619386600122715,3.903127820947816e-18
NPCC140,29000090,test1500:npcc140:0090,D3_large_excursion,generator,,test,G0_BALANCED,53,full,0.11602352959964156,0.010385468408612687,0.10563806119102889,2.0816681711721685e-17
NPCC140,29000090,test1500:npcc140:0090,D3_large_excursion,generator,,test,G0_BALANCED,53,0_2,0.005073596212564591,0.00048656714651546494,0.0045870290660491265,8.673617379884035e-19
NPCC140,29000090,test1500:npcc140:0090,D3_large_excursion,generator,,test,G0_BALANCED,53,2_10,0.014100964325561268,0.0006873945123900476,0.01341356981317122,3.2526065174565133e-19
NPCC140,29000090,test1500:npcc140:0090,D3_large_excursion,generator,,test,G0_BALANCED,53,10_30,0.16788872936639526,0.015254693400769346,0.15263403596562594,2.6020852139652106e-17
NPCC140,29000091,test1500:npcc140:0091,D3_large_excursion,generator,,test,G0_BALANCED,53,full,0.03238689143372549,0.0071024812663546275,0.025284410167370854,6.071532165918825e-18
NPCC140,29000091,test1500:npcc140:0091,D3_large_excursion,generator,,test,G0_BALANCED,53,0_2,0.019802354915059685,0.0021922612250295423,0.01761009369003014,2.168404344971009e-18
NPCC140,29000091,test1500:npcc140:0091,D3_large_excursion,generator,,test,G0_BALANCED,53,2_10,0.09109018256146653,0.01973373542970957,0.07135644713175696,6.938893903907228e-18
NPCC140,29000091,test1500:npcc140:0091,D3_large_excursion,generator,,test,G0_BALANCED,53,10_30,0.010164162512540723,0.002541053841527411,0.007623108671013312,0.0
NPCC140,29000094,test1500:npcc140:0094,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,full,0.12323093152076188,0.006217748951365037,0.11701318256939684,8.673617379884035e-19
NPCC140,29000094,test1500:npcc140:0094,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,0_2,0.023216213827502923,0.0005681647690269542,0.022648049058475967,1.951563910473908e-18
NPCC140,29000094,test1500:npcc140:0094,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,2_10,0.16000408704914443,0.008437608040639243,0.1515664790085052,1.5612511283791264e-17
NPCC140,29000094,test1500:npcc140:0094,D2_pronounced_or_spatial,generator,,test,G0_BALANCED,53,10_30,0.11852420506506942,0.005894823835847209,0.1126293812292222,9.540979117872439e-18
NPCC140,29000096,test1500:npcc140:0096,D3_large_excursion,generator,,test,G0_BALANCED,53,full,0.2601734382836061,0.007144293745690293,0.25302914453791586,3.729655473350135e-17
NPCC140,29000096,test1500:npcc140:0096,D3_large_excursion,generator,,test,G0_BALANCED,53,0_2,0.007319670735956428,0.0001151073199519544,0.007204563416004475,1.734723475976807e-18
NPCC140,29000096,test1500:npcc140:0096,D3_large_excursion,generator,,test,G0_BALANCED,53,2_10,0.19719207140263448,0.004520111223984762,0.19267196017864968,3.382710778154774e-17
NPCC140,29000096,test1500:npcc140:0096,D3_large_excursion,generator,,test,G0_BALANCED,53,10_30,0.31065405172439703,0.008896960175523667,0.30175709154887337,6.938893903907228e-18
NPCC140,29000097,test1500:npcc140:0097,D3_large_excursion,generator,,test,G0_BALANCED,53,full,0.09333413738819023,0.004218959540020321,0.0891151778481699,6.938893903907228e-18
NPCC140,29000097,test1500:npcc140:0097,D3_large_excursion,generator,,test,G0_BALANCED,53,0_2,0.018129910260229296,0.0005556162414223192,0.017574294018806978,1.1926223897340549e-18
