model,system,window,metric,stratum,group_mean_difference,group_median_difference,group_win_rate,ci95_low,ci95_high
E4_UGCN,IEEE39,2_10,differential_rmse,BELOW_HIGH,-0.024421345352868325,5.79302578527189e-05,0.4972375690607735,-0.04041310772607204,-0.010228535360409291
E4_UGCN,IEEE39,10_30,trajectory_rmse,BELOW_HIGH,-0.011051002280178,-0.0010212716720061309,0.5138121546961326,-0.01943585179720728,-0.00335312571295545
E4_UGCN,IEEE39,10_30,differential_rmse,BELOW_HIGH,-0.023930985854555838,0.00030938381620355075,0.47513812154696133,-0.03929324813884027,-0.01066469116912385
E5_GAT_H384,NPCC140,full,trajectory_rmse,BELOW_HIGH,0.004289425331472034,0.003264662591184072,0.19117647058823528,0.0016061981666833651,0.0070171909738388095
E5_GAT_H384,NPCC140,full,differential_rmse,BELOW_HIGH,0.009092604033554236,0.00041480898660821225,0.25,0.0030961457696443654,0.01611078174499176
E5_GAT_H384,NPCC140,0_2,trajectory_rmse,BELOW_HIGH,0.004347997890082743,0.002473175742265284,0.3088235294117647,0.0017570713142870719,0.006906508517619834
E5_GAT_H384,NPCC140,0_2,differential_rmse,BELOW_HIGH,0.0030745743620131808,0.0016760206916670525,0.17647058823529413,0.0004580647536756687,0.005681843120717929
E5_GAT_H384,NPCC140,2_10,trajectory_rmse,BELOW_HIGH,0.0018193767263034954,0.0014886235084418434,0.3392857142857143,0.0009514181451376518,0.002754064473206682
E5_GAT_H384,NPCC140,2_10,differential_rmse,BELOW_HIGH,0.0012453449545003453,-0.0002948112761236224,0.6785714285714286,-0.0008810454009280343,0.0037915409284605375
E5_GAT_H384,NPCC140,10_30,trajectory_rmse,BELOW_HIGH,0.005160343217471303,0.0035814278034673047,0.08928571428571429,0.0032197074317626955,0.00778451848176133
E5_GAT_H384,NPCC140,10_30,differential_rmse,BELOW_HIGH,0.010416101086422838,-4.747778288562124e-05,0.5535714285714286,0.0020817128895875337,0.021237418848630823
E5_GAT_H384,IEEE39,full,trajectory_rmse,BELOW_HIGH,-0.008757208909940407,-0.002121451854180291,0.5739130434782609,-0.014167517048728435,-0.0039838576052757205
E5_GAT_H384,IEEE39,full,differential_rmse,BELOW_HIGH,-0.018221598972082566,-0.001638436066105171,0.6956521739130435,-0.02723898678408528,-0.010638125013731571
E5_GAT_H384,IEEE39,0_2,trajectory_rmse,BELOW_HIGH,-0.004937002250544962,-0.0023361475522392177,0.5869565217391305,-0.0077059293073623815,-0.0025104879641944453
E5_GAT_H384,IEEE39,0_2,differential_rmse,BELOW_HIGH,-0.007942242589914774,-0.000673367347561328,0.5739130434782609,-0.012319458253635595,-0.003942202738418776
E5_GAT_H384,IEEE39,2_10,trajectory_rmse,BELOW_HIGH,-0.010938368834554577,-0.001988786248307375,0.5469613259668509,-0.018130053726357894,-0.004595131387741915
E5_GAT_H384,IEEE39,2_10,differential_rmse,BELOW_HIGH,-0.02213575197218899,-0.002006585386408443,0.8066298342541437,-0.03463914847343178,-0.011775514907157522
E5_GAT_H384,IEEE39,10_30,trajectory_rmse,BELOW_HIGH,-0.010929193729495284,-0.002052131084702742,0.585635359116022,-0.018139211506693658,-0.004423921816672825
E5_GAT_H384,IEEE39,10_30,differential_rmse,BELOW_HIGH,-0.015951678711885044,-0.00144135492455975,0.7458563535911602,-0.0273578986234641,-0.006551880846403149
E6_GCN_H384,NPCC140,full,trajectory_rmse,BELOW_HIGH,0.006926010631903191,0.00235145423865063,0.22058823529411764,0.002276138750743453,0.013295939961780053
E6_GCN_H384,NPCC140,full,differential_rmse,BELOW_HIGH,0.013458507489487383,0.0012137048645614627,0.20588235294117646,0.004205368637066384,0.02438002003520236
E6_GCN_H384,NPCC140,0_2,trajectory_rmse,BELOW_HIGH,0.00645336738012172,0.0035923096164839404,0.17647058823529413,0.0034520489125134542,0.010039357035000702
E6_GCN_H384,NPCC140,0_2,differential_rmse,BELOW_HIGH,0.0070527891675833745,0.004065331004887795,0.16176470588235295,0.0035305232686873864,0.01074891684125544
E6_GCN_H384,NPCC140,2_10,trajectory_rmse,BELOW_HIGH,0.003835805888326941,0.001374743285516593,0.375,0.0020503473605274778,0.005939744462020336
E6_GCN_H384,NPCC140,2_10,differential_rmse,BELOW_HIGH,0.0035568708452268496,-6.769015114850117e-05,0.5535714285714286,0.0004770561868052673,0.0072146923183853155
E6_GCN_H384,NPCC140,10_30,trajectory_rmse,BELOW_HIGH,0.0071438771233707215,0.002708710948808355,0.05357142857142857,0.0018318928968434635,0.015215489951499232
E6_GCN_H384,NPCC140,10_30,differential_rmse,BELOW_HIGH,0.015027760785276215,0.00015136689165205989,0.39285714285714285,0.0019572982157934748,0.03107898683633941
E6_GCN_H384,IEEE39,full,trajectory_rmse,BELOW_HIGH,-0.012300960584952307,-0.00489329753365232,0.6217391304347826,-0.01773921142685553,-0.007400920395173255
E6_GCN_H384,IEEE39,full,differential_rmse,BELOW_HIGH,-0.02504402084081419,-0.0026119454853872856,0.7130434782608696,-0.03483870476463742,-0.01633470147755733
E6_GCN_H384,IEEE39,0_2,trajectory_rmse,BELOW_HIGH,-0.006494536538444239,-0.002848928794264794,0.6130434782608696,-0.009306305581365571,-0.0038941624076195215
E6_GCN_H384,IEEE39,0_2,differential_rmse,BELOW_HIGH,-0.01102182915726856,-0.002188293416376723,0.6478260869565218,-0.015866515324914513,-0.006532640033707768
E6_GCN_H384,IEEE39,2_10,trajectory_rmse,BELOW_HIGH,-0.014347086401686669,-0.005150570063501305,0.6022099447513812,-0.021695914693503533,-0.0077544766271775405
E6_GCN_H384,IEEE39,2_10,differential_rmse,BELOW_HIGH,-0.025028677072254573,-0.0019190291773623729,0.7458563535911602,-0.038300030937149405,-0.014137202958005876
E6_GCN_H384,IEEE39,10_30,trajectory_rmse,BELOW_HIGH,-0.015009666481140622,-0.006749232456342834,0.6243093922651933,-0.02236422296594171,-0.008101064469366308
E6_GCN_H384,IEEE39,10_30,differential_rmse,BELOW_HIGH,-0.022039157925184797,-0.0008453567495216033,0.6243093922651933,-0.03451794375257642,-0.011589833852082706
