model,epoch,dataset,population,system,scope,scope_value,window,metric,n_records,n_scenes,n_groups,group_macro,record_median,record_p90
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,0_2,max_abs_rocof_error,2994,61,61,4.993289991298692,0.23704419020359457,4.067907180489599
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,0_2,trajectory_rmse,4574,198,187,0.1183232799321776,0.08510687274866413,0.19998812222214343
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,0_2,differential_rmse,4574,198,187,0.11451895011727796,0.06115241729728366,0.2586306127328992
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,0_2,nadir_error,4574,198,187,0.07722625200054624,0.040135227143764496,0.17348815649747842
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,0_2,max_abs_rocof_error,4466,198,187,0.38183002990638376,0.22035761318688493,0.7594990080706271
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,0_2,trajectory_rmse,4547,145,141,0.16103847690833242,0.07806527328438306,0.21534685790538788
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,0_2,differential_rmse,4547,145,141,0.13335692527850035,0.05268040530431346,0.16983715377070685
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,0_2,nadir_error,4547,145,141,0.24869833013570533,0.06719416816486046,0.25701435655355453
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,0_2,max_abs_rocof_error,4363,145,141,9.434890015923932,0.7271979166686069,9.15886854735468
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,SG_GFL,0_2,pair_rmse,145,145,141,0.29128005162944004,0.1978997809321451,0.44163040011726024
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,ALL,0_2,pair_rmse,198,198,187,0.256370236300491,0.17273988514674754,0.4084688253998367
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,0_2,spread_mae,198,198,187,0.6590539135679172,0.3925193160215419,1.2524446040789732
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,0_2,spread_mae,61,61,61,0.9495160672064535,0.6161254254863158,1.363356666150866
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,2_10,trajectory_rmse,9513,198,187,0.24394129515263854,0.09662278117669648,0.3170373497895693
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,2_10,differential_rmse,9513,198,187,0.23125404324983304,0.0777155689237072,0.47871432252743173
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,2_10,nadir_error,9513,198,187,0.23353917921528378,0.05982179939746857,0.34280677735805554
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,2_10,max_abs_rocof_error,9513,198,187,1.8038969548126376,0.14839771618997807,1.5263578100040545
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,2_10,trajectory_rmse,2994,61,61,0.20259459992086493,0.035903500976389134,0.2732418310025267
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,2_10,differential_rmse,2994,61,61,0.24925411257779065,0.06642815715699502,0.5992911868028912
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,2_10,nadir_error,2994,61,61,0.16079119964122812,0.03186389431357384,0.33691539242863655
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,2_10,max_abs_rocof_error,2994,61,61,0.5603871107002693,0.10716132832858141,0.758365984168138
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,2_10,trajectory_rmse,4466,198,187,0.22165666358320008,0.08260141646588312,0.30698200973461454
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,2_10,differential_rmse,4466,198,187,0.22315679437171482,0.08159266352338115,0.40936790293523606
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,2_10,nadir_error,4466,198,187,0.16467107713990858,0.057162318378686905,0.2678086422383785
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,2_10,max_abs_rocof_error,4466,198,187,0.3614793239460775,0.12980931811444707,0.7661606148647995
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,2_10,trajectory_rmse,4363,145,141,0.22257296815289784,0.08415558035462174,0.25607438584640996
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,2_10,differential_rmse,4363,145,141,0.18449373544903677,0.0632295723285602,0.37045978032857707
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,2_10,nadir_error,4363,145,141,0.3269077297495307,0.05722671374678612,0.40826283395290375
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,2_10,max_abs_rocof_error,4363,145,141,4.153886319451564,0.13647892489509572,3.6092373524737478
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,SG_GFL,2_10,pair_rmse,145,145,141,0.6221214174195001,0.41304761154640635,1.878696510267666
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,ALL,2_10,pair_rmse,198,198,187,0.7054025398624486,0.5328927481688644,1.6567375631729047
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,2_10,spread_mae,198,198,187,2.539930055827153,1.804607639362183,6.728207994248485
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,2_10,spread_mae,61,61,61,2.093611060203102,1.9173286357098318,3.098174254967507
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,10_30,trajectory_rmse,9513,198,187,0.289668811396544,0.09960317638229599,0.41304285202271235
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,10_30,differential_rmse,9513,198,187,0.2836980957970655,0.09798163064854049,0.541606542497428
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,10_30,nadir_error,9513,198,187,0.3257548137006853,0.08397755399346352,0.45936226472258906
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,10_30,max_abs_rocof_error,9513,198,187,0.5074869605649289,0.12136685103178024,1.0586571097373962
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,10_30,trajectory_rmse,2994,61,61,0.22479992701685383,0.03891261265869635,0.20678116039053437
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,10_30,differential_rmse,2994,61,61,0.2971861723548209,0.06793217741805899,0.6005758635603116
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,10_30,nadir_error,2994,61,61,0.24860643054641093,0.033952221274375916,0.37663900591433075
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,10_30,max_abs_rocof_error,2994,61,61,0.3376984967150271,0.10196355590596795,0.766651463508606
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,10_30,trajectory_rmse,4466,198,187,0.2363789301815678,0.09119409699135739,0.3775790207274672
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,10_30,differential_rmse,4466,198,187,0.2397812105383172,0.11718612976565645,0.4059467468912935
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,10_30,nadir_error,4466,198,187,0.2507596345095612,0.080246327444911,0.38518260791897774
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,0,10_30,max_abs_rocof_error,4466,198,187,0.27315822046574045,0.10090672550722957,0.6410398930311203
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,10_30,trajectory_rmse,4363,145,141,0.24672052221862353,0.09317672282066265,0.43023098695175394
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,10_30,differential_rmse,4363,145,141,0.2216957931426463,0.07636952734227741,0.5104216776022199
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,10_30,nadir_error,4363,145,141,0.33482238426633726,0.07819593325257301,0.5998882234096538
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,2,10_30,max_abs_rocof_error,4363,145,141,0.7552452727658854,0.11999548971652985,1.8675233125686646
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,SG_GFL,10_30,pair_rmse,145,145,141,0.6461900242618243,0.45411076369342873,1.5506272826412175
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,ALL,10_30,pair_rmse,198,198,187,0.8883822942863887,0.7112093570259044,2.0123844071885073
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,ALL,ALL,10_30,spread_mae,198,198,187,3.075053175412711,2.0887165775094365,6.834232655105224
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,fault_plus_nk,10_30,spread_mae,61,61,61,2.738889242956528,1.6724046131537762,6.802655222604517
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,full,trajectory_rmse,688,158,148,0.7308403334690605,0.21051888657635892,2.4023110396199314
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,full,differential_rmse,688,158,148,0.7368789776165969,0.2099292582448241,2.3248780347300815
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,full,nadir_error,688,158,148,0.42382864610386456,0.14595907181501389,0.6618884231895209
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,full,max_abs_rocof_error,684,158,148,0.9786137496097599,0.47756639999771355,2.4710267178434493
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,SG_GFM,full,pair_rmse,158,158,148,1.2873037431273047,0.8865981678169226,3.108276284813708
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,0_2,trajectory_rmse,688,158,148,0.14844333067278917,0.09649836662988193,0.2909120352440142
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,0_2,differential_rmse,688,158,148,0.1483266772704872,0.08599453278361073,0.2999557533883416
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,0_2,nadir_error,688,158,148,0.09581427204420377,0.06208155180502217,0.20331399589777005
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,0_2,max_abs_rocof_error,684,158,148,0.4265632226111489,0.20707224644884042,0.9904618370187355
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,SG_GFM,0_2,pair_rmse,158,158,148,0.22363486636891475,0.21691075777066512,0.3967430620632497
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,2_10,trajectory_rmse,684,158,148,0.5143233218916471,0.17884448401825953,1.5770445251626137
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,2_10,differential_rmse,684,158,148,0.5229321319360333,0.15737489192109433,1.5479370145563804
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,2_10,nadir_error,684,158,148,0.32839119742543377,0.10524800978600979,0.8976259633898762
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,2_10,max_abs_rocof_error,684,158,148,0.8778885358010318,0.4487223219980092,2.1338816244618455
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,SG_GFM,2_10,pair_rmse,158,158,148,0.9553078045596917,0.6613298777908938,2.0882341198720407
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,10_30,trajectory_rmse,684,158,148,0.8159940339364219,0.22118539466330078,2.619859487214422
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,10_30,differential_rmse,684,158,148,0.8212360083693058,0.23303058262068416,2.6754812472544174
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,10_30,nadir_error,684,158,148,0.7599656488982778,0.17769376002252102,1.922651483491064
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,family,1,10_30,max_abs_rocof_error,684,158,148,0.8512335372118792,0.496352881193161,2.1654682010412216
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,SG_GFM,10_30,pair_rmse,158,158,148,1.4247197850572793,0.9168010457518605,3.676428282294393
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,GFM_GFL,full,pair_rmse,105,105,102,1.0121500454210206,0.5644932368526028,2.59228001981524
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,GFM_GFL,0_2,pair_rmse,105,105,102,0.2583018117012244,0.18289356541760604,0.5131791641779133
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,GFM_GFL,2_10,pair_rmse,105,105,102,0.7746539682353261,0.37327720742890275,1.9972661996498742
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,pair,GFM_GFL,10_30,pair_rmse,105,105,102,1.1034864929476322,0.5377998930426324,2.7701615811537863
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,full,trajectory_rmse,2897,62,53,0.42944998439366605,0.25988820554970654,0.4215036503794954
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,full,differential_rmse,2897,62,53,0.3252542378669994,0.14599333471720966,0.47206782225994937
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,full,nadir_error,2897,62,53,0.44781527680853006,0.20315705984830856,0.478798545897007
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,full,max_abs_rocof_error,2789,62,53,4.402492837918608,0.5838551266091276,5.71202806857291
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,full,spread_mae,62,62,53,3.431919456453167,4.0007996649281585,5.813087905252802
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,0_2,trajectory_rmse,2897,62,53,0.16306899577640244,0.1265941766919269,0.2051383950750494
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,0_2,differential_rmse,2897,62,53,0.11930497872755198,0.08179515296270032,0.17489866705596996
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,0_2,nadir_error,2897,62,53,0.17787065644194902,0.13219679705798626,0.24307933449745178
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,0_2,max_abs_rocof_error,2789,62,53,3.7100337682694513,0.6050236705171304,4.498197834898485
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,0_2,spread_mae,62,62,53,0.514527727636989,0.29649113489569334,0.9165724941794027
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,2_10,trajectory_rmse,2789,62,53,0.3723270344140321,0.2242991657121169,0.3570617070115586
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,2_10,differential_rmse,2789,62,53,0.2709557573688971,0.09266343992299493,0.4050183484811888
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,2_10,nadir_error,2789,62,53,0.38380448696755437,0.15098312497138977,0.3374397911131382
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,2_10,max_abs_rocof_error,2789,62,53,3.504155591585103,0.2674916329900103,2.5015316003346943
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,2_10,spread_mae,62,62,53,3.1064777189002974,2.1328627857763567,7.517764833498665
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,10_30,trajectory_rmse,2789,62,53,0.4837500494843248,0.28680762271593785,0.4646838020988034
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,10_30,differential_rmse,2789,62,53,0.35793541909780496,0.15189433801712543,0.5492703096799515
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,10_30,nadir_error,2789,62,53,0.4921429197471177,0.2526291236281395,0.5398338291794068
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,10_30,max_abs_rocof_error,2789,62,53,0.7832574237860624,0.16490057855844498,1.7949663877487223
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,generator_trip,10_30,spread_mae,62,62,53,3.8538353243559316,3.6475297955796124,7.050258151153103
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,full,trajectory_rmse,793,13,12,0.3123471099128455,0.18887512001475565,0.36231243737492036
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,full,differential_rmse,793,13,12,0.2410601060370383,0.14816330398767952,0.28768600757227697
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,full,nadir_error,793,13,12,0.3564844181407049,0.18793077766895294,0.37968133091926665
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,full,max_abs_rocof_error,605,13,12,1.9921659821916362,0.30963447948225253,6.357039840101184
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,full,spread_mae,13,13,12,4.588283554884204,5.212600899241718,6.1116948760686345
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,0_2,trajectory_rmse,793,13,12,0.14360941248948508,0.11600325487374961,0.23410488665103915
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,0_2,differential_rmse,793,13,12,0.10964301454554888,0.08044103929295451,0.16464921860740736
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,0_2,nadir_error,793,13,12,0.14497494921910184,0.11968740820884705,0.2392405867576599
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,0_2,max_abs_rocof_error,605,13,12,1.168106632714722,0.42318439608575853,2.1563726972751405
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,0_2,spread_mae,13,13,12,0.6495471818056398,0.6893666588050803,0.9320617304573969
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,2_10,trajectory_rmse,605,13,12,0.32414430482989176,0.17879204731787976,0.321625510741234
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,2_10,differential_rmse,605,13,12,0.26477396689279015,0.123841922244514,0.25701341591324367
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,2_10,nadir_error,605,13,12,0.3164539859322439,0.09583277255296707,0.4109097272157669
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,2_10,max_abs_rocof_error,605,13,12,1.7447910719333795,0.3627423117385499,2.586109135855496
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,2_10,spread_mae,13,13,12,5.590874582873206,5.270016013959587,9.274659187204726
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,10_30,trajectory_rmse,605,13,12,0.35235986559004945,0.19632096655673162,0.4481389475135744
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,10_30,differential_rmse,605,13,12,0.27144221967054255,0.1384575589943023,0.3452455084792624
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,10_30,nadir_error,605,13,12,0.4215323679026373,0.16892962902784348,0.5267178726848216
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,10_30,max_abs_rocof_error,605,13,12,0.6613109986552576,0.1951904408633709,1.775922673940662
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,ibr_or_substitute_trip,10_30,spread_mae,13,13,12,4.58112078099646,4.912480576802045,6.663313013972948
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,full,trajectory_rmse,2940,58,57,0.18511172815931104,0.03858305375319512,0.36928183982179347
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,full,differential_rmse,2940,58,57,0.2124481784303933,0.07786778815249279,0.43543298174778067
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,full,nadir_error,2940,58,57,0.28849039896185347,0.043118373956531286,0.709802407771349
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,full,max_abs_rocof_error,2940,58,57,3.0130513470723295,0.20044064246671042,6.483726907157754
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,full,spread_mae,58,58,57,2.2699117105493842,1.5734859238152161,5.418122865443827
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,0_2,trajectory_rmse,2940,58,57,0.09297330730838575,0.04736470392806334,0.15348621362475912
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,0_2,differential_rmse,2940,58,57,0.08020309189904622,0.04370337118241947,0.11785025555144722
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,0_2,nadir_error,2940,58,57,0.09347886605393892,0.028834084048867226,0.15428438857197743
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,0_2,max_abs_rocof_error,2940,58,57,2.3053372289004543,0.1594042867437571,3.153077769720803
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,0_2,spread_mae,58,58,57,0.5293722273514407,0.3586259888061437,1.2524446040789732
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,2_10,trajectory_rmse,2940,58,57,0.16745435220906904,0.0338447058969844,0.24145414412329952
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,2_10,differential_rmse,2940,58,57,0.18236145311310212,0.07034406195008813,0.30721573336944463
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,2_10,nadir_error,2940,58,57,0.16840219742674054,0.028572916984558105,0.3631385542452335
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,2_10,max_abs_rocof_error,2940,58,57,1.6887936220170874,0.07660321658867764,1.845769213165965
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,2_10,spread_mae,58,58,57,1.9961502672825049,1.4696213058184964,6.263207179538446
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,10_30,trajectory_rmse,2940,58,57,0.18353167692769448,0.038302469338731174,0.3060449192486253
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,10_30,differential_rmse,2940,58,57,0.2197113156853076,0.07968065673724203,0.4182297842853292
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,10_30,nadir_error,2940,58,57,0.25352933898624774,0.04063827428035438,0.5109169889241453
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,10_30,max_abs_rocof_error,2940,58,57,0.4321338961308979,0.060065219178795815,1.0138155370950699
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,line_trip_nk,10_30,spread_mae,58,58,57,2.5534702361759294,1.6096083616728718,6.321626849903261
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,full,trajectory_rmse,185,4,4,0.029608450691402038,0.009436431766541629,0.016625697610864673
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,full,differential_rmse,185,4,4,0.03842274108022843,0.018085336169058473,0.04898796681215955
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,full,nadir_error,185,4,4,0.04144546370614152,0.0071763102896511555,0.03345766514539714
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,full,max_abs_rocof_error,185,4,4,0.09479763281577787,0.06758829684476127,0.13562424886918392
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,full,spread_mae,4,4,4,0.6489110724316618,0.6021502830631845,1.1911271153107388
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,0_2,trajectory_rmse,185,4,4,0.014923550777823848,0.016171729876336624,0.02115151745997897
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,0_2,differential_rmse,185,4,4,0.008805746093757302,0.010199779550470465,0.012635610039721737
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,0_2,nadir_error,185,4,4,0.005108499479149277,0.0035542032856028527,0.010627161711454391
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,0_2,max_abs_rocof_error,185,4,4,0.09304461784778362,0.08999281503867278,0.13521700811843074
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,0_2,spread_mae,4,4,4,0.02096225803665725,0.024580292390411426,0.027369098876031242
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,2_10,trajectory_rmse,185,4,4,0.022697260137828565,0.009103050263265789,0.014265142338481923
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,2_10,differential_rmse,185,4,4,0.026864912440427033,0.009144494074779725,0.032658051336037906
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,2_10,nadir_error,185,4,4,0.031388110337905666,0.008554712403565645,0.014404046069830655
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,2_10,max_abs_rocof_error,185,4,4,0.05653528126543948,0.014476912165394106,0.07878827715740438
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,2_10,spread_mae,4,4,4,0.4355666089978397,0.405574978788335,0.7323555878313975
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,10_30,trajectory_rmse,185,4,4,0.03172389712431049,0.009092643362749918,0.018401964719657576
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,10_30,differential_rmse,185,4,4,0.04293963952861754,0.020828242511121076,0.05626268795083307
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,10_30,nadir_error,185,4,4,0.03950560376302301,0.00606296444311738,0.02994104027748108
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,10_30,max_abs_rocof_error,185,4,4,0.05511145050986593,0.020227365661412477,0.11440002769231797
E2_GAT_H128,52,wecc1600,RISK_198,WECC179,event,load_change,10_30,spread_mae,4,4,4,0.7970437392446912,0.7387753733666614,1.492582338862121
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,true_spatial_rms,1402,1402,1300,0.027422619866294826,0.018092908246935317,0.051240910826604424
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,predicted_spatial_rms,1402,1402,1300,0.10067411580796531,0.0268659015544125,0.3563024178362965
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,amplitude_mae,1402,1402,1300,0.045281392995579935,0.01699031292544471,0.1239911273694106
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,rank_spearman,1402,1402,1300,0.19888514203730137,0.21255462721496163,0.6302126304814605
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,top1_recall,1402,1402,1300,0.3853846153846154,0.0,1.0
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,top3_recall,1402,1402,1300,0.38974358974358975,0.3333333333333333,0.6666666666666666
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,ALL,ALL,full,top5_recall,1402,1402,1300,0.3609230769230769,0.4,0.6
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,true_spatial_rms,403,403,403,0.028387246061052925,0.013519440999243255,0.05053007137104609
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,predicted_spatial_rms,403,403,403,0.14002190345254503,0.008494207635127654,0.6053552104009382
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,amplitude_mae,403,403,403,0.05825765161388006,0.007819600577710313,0.19395559977663854
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,rank_spearman,403,403,403,0.171111493934282,0.2014778325123152,0.6130799265501906
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,top1_recall,403,403,403,0.3325062034739454,0.0,1.0
E2_GAT_H128,52,wecc1600,USABLE_1402,WECC179,event,fault_plus_nk,full,top3_recall,403,403,403,0.37634408602150543,0.3333333333333333,0.6666666666666666
